0,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1304,2022-06-06 13:35:30,ad8c4c,42.406494,-81.189348,204.599365,278.029052,0.0,AAL360,0.0,0.0,0.0,3032.0,10363.2,10614.66,1654522529.66,1654522529.872
1305,2022-06-06 21:33:00,adc2a7,42.130846,-81.404029,210.167847,279.787204,0.0,AAL396,0.0,0.0,0.0,4024.0,9753.6,10012.68,1654551179.607,1654551179.987
1306,2022-06-06 17:53:50,adc5ff,41.779816,-95.888297,257.28424,87.14898,0.0,JBU624,0.0,0.0,0.0,3157.0,10660.38,10904.22,1654538029.843,1654538029.843
1307,2022-06-06 18:15:35,adca15,41.806,-80.330048,221.164854,212.57857,0.0,AAL349,0.0,0.0,0.0,1762.0,8839.2,9121.14,1654539334.839,1654539334.974
1308,2022-06-06 19:31:00,add734,41.768463,-95.785899,260.656139,85.822893,0.0,JBU324,0.0,0.0,0.0,7653.0,10660.38,10896.6,1654543859.916,1654543859.916
1309,2022-06-06 15:58:15,adde95,40.697891,-96.054106,261.50611,81.279455,0.0,JBU224,0.0,0.0,0.0,6772.0,10058.4,10378.44,1654531094.9195,1654531094.9195
1310,2022-06-06 20:03:45,adfe91,34.647946,-117.454365,115.295153,185.178809,0.0,R50092,0.0,0.0,0.0,NaN,3192.78,3307.08,1654545802.731,1654545804.023
1311,2022-06-06 19:27:55,c004ea,50.291451,-120.481323,188.349921,250.354987,-0.32512,WJA113,0.0,0.0,0.0,NaN,7143.75,7185.66,1654543670.5035,1654543671.352
1312,2022-06-06 22:07:35,c004ea,50.196693,-117.074938,205.508249,70.050076,-0.16256,WJA116,0.0,0.0,0.0,2655.0,7856.22,7928.61,1654553254.7,1654553254.7
1313,2022-06-06 18:46:30,c008c6,50.332672,-104.782773,221.314981,279.039483,0.0,CJT301,0.0,0.0,0.0,544.0,10972.8,11026.14,1654541189.716,1654541189.716
1314,2022-06-06 12:41:25,c00b9d,44.568656,-77.554609,185.692905,240.072358,-0.32512,JZA449,0.0,0.0,0.0,1073.0,6111.24,6545.58,1654519284.699,1654519284.9465
1315,2022-06-06 14:34:00,c00e55,44.568321,-77.55517,191.531446,239.80087,0.0,FLE121,0.0,0.0,0.0,6562.0,6210.3,7319.01,1654526039.98,1654526039.98
1316,2022-06-06 05:22:15,c00fe2,50.158882,-105.245171,229.124025,278.217845,0.0,CJT545,0.0,0.0,0.0,6320.0,12192.0,12252.96,1654492934.7125,1654492934.9205
1317,2022-06-06 18:18:20,c01074,49.245005,-102.200317,255.570477,91.610301,0.0,ACA108,0.0,0.0,0.0,2625.0,11879.58,11955.78,1654539443.857,1654539443.857
1318,2022-06-06 13:10:55,c010ec,49.663859,-101.800356,218.343149,272.011905,0.0,ACA183,0.0,0.0,0.0,2255.0,10355.58,10355.58,1654521047.95,1654521047.95
1319,2022-06-06 19:08:40,c010f6,46.124725,-97.490264,215.729379,281.364604,0.0,ACA111,0.0,0.0,0.0,4650.0,9753.6,9921.24,1654542519.971,1654542519.971
1320,2022-06-06 15:05:35,c010f6,44.549048,-77.603168,186.395277,239.429776,0.0,ACA407,0.0,0.0,0.0,6211.0,5391.15,6195.06,1654527934.6695,1654527934.891
1321,2022-06-06 15:57:50,c01732,49.566971,-101.179384,233.115801,274.543758,0.0,ACA103,0.0,0.0,0.0,504.0,11582.4,11643.36,1654530721.627,1654530973.238
1322,2022-06-06 21:16:50,c0192e,49.362854,-101.048386,216.492925,276.821152,0.0,ACA115,0.0,0.0,0.0,2276.0,10355.58,10424.16,1654550209.401,1654550209.402
1323,2022-06-06 04:15:30,c01b28,50.304348,-117.80936,192.774461,86.670756,-0.32512,CFKHJ,0.0,0.0,0.0,NaN,8854.44,8816.34,1654488929.599,1654488929.775
1324,2022-06-06 13:46:55,c01b4f,50.169603,-117.140722,193.852399,69.781617,-0.32512,WJA100,0.0,0.0,1.0,NaN,7825.74,7852.41,1654523214.8885,1654523214.9575
1325,2022-06-06 15:22:45,c01c28,49.957097,-120.248347,211.060825,250.525543,0.0,WJA105,0.0,0.0,0.0,NaN,7288.53,7319.01,1654528957.4255,1654528960.4825
1326,2022-06-06 00:48:50,c01c28,50.133453,-117.499141,220.434902,71.962932,0.0,WJA120,0.0,0.0,0.0,NaN,8313.42,8282.94,1654476529.967,1654476529.967
1327,2022-06-06 04:15:50,c01e14,50.0174,-119.987554,210.867452,250.924902,-0.32512,FLE087,0.0,0.0,0.0,NaN,7284.72,7315.2,1654488949.819,1654488949.819
1328,2022-06-06 01:25:05,c01e14,50.010384,-117.781171,203.475761,71.326316,0.0,FLE088,0.0,0.0,0.0,NaN,8374.38,8397.24,1654478704.8365,1654478704.8365
1329,2022-06-06 03:06:00,c01e19,47.463089,-96.987854,247.909701,99.926246,0.0,FLE1225,0.0,0.0,0.0,7022.0,11285.22,11399.52,1654484757.689,1654484758.36
1330,2022-06-06 20:04:30,c01e1a,47.795136,-96.892724,212.305249,279.967522,0.0,FLE1223,0.0,0.0,0.0,542.0,10972.8,11102.34,1654545864.631,1654545864.631
1331,2022-06-06 08:50:00,c01e1a,47.847042,-95.173222,252.415921,98.210461,0.0,FLE225,0.0,0.0,0.0,7021.0,11277.6,11361.42,1654505387.936,1654505397.919
1332,2022-06-06 20:37:05,c01ed9,49.844804,-119.966769,186.772526,253.518682,-0.16256,FLE287,0.0,0.0,0.0,NaN,6438.9,6515.1,1654547824.1295,1654547824.1295
1333,2022-06-06 13:44:50,c01ed9,50.213699,-116.967822,201.044952,70.663139,0.0,FLE288,0.0,0.0,0.0,NaN,6408.42,6477.0,1654523089.967,1654523089.967
1334,2022-06-06 03:48:55,c021f6,50.113529,-117.394104,230.845302,71.008205,0.0,WJA128,0.0,0.0,0.0,NaN,8957.31,8961.12,1654487334.743,1654487334.743
1335,2022-06-06 11:06:25,c022ca,44.622628,-77.422609,144.081061,239.515561,0.0,WEN3513,0.0,0.0,0.0,6570.0,6271.26,7063.74,1654513584.5645,1654513584.9725
1336,2022-06-06 22:36:40,c022ca,44.494766,-77.733241,128.468935,239.384638,0.0,WEN3533,0.0,0.0,0.0,6517.0,5021.58,6557.01,1654554999.887,1654554999.971
1337,2022-06-06 03:13:15,c023aa,44.524225,-77.661828,186.386754,240.322147,-0.65024,ACA427,0.0,0.0,0.0,1063.0,5113.02,6614.16,1654485194.9705,1654485194.9865
1338,2022-06-06 21:51:10,c02ec7,50.329697,-116.389232,211.12521,68.07444,-0.32512,ACA214,0.0,0.0,0.0,NaN,5387.34,5448.3,1654552269.9,1654552269.9
1339,2022-06-06 08:14:15,c02ee9,46.54848,-95.885967,264.826258,102.848645,0.0,ACA126,0.0,0.0,0.0,2635.0,11879.58,12016.74,1654503254.226,1654503254.7025
1340,2022-06-06 09:29:30,c02fd5,34.753992,-88.363724,238.072544,31.378035,0.0,ACA992,0.0,0.0,0.0,2406.0,10668.0,11254.74,1654507769.744,1654507769.744
1341,2022-06-06 15:33:50,c03001,46.51062,-95.712341,244.399886,102.284888,0.0,ACA100,0.0,0.0,0.0,4234.0,11277.6,11399.52,1654529624.382,1654529624.827
1342,2022-06-06 18:33:55,c0301d,50.25618,-117.303006,174.93895,85.063117,0.0,ASP654,0.0,0.0,0.0,2670.0,8340.09,8282.94,1654540424.634,1654540424.634
1343,2022-06-06 13:25:20,c030eb,49.986099,-120.122488,200.262153,250.794666,0.0,ACA201,0.0,0.0,0.0,NaN,7482.84,7509.51,1654521915.602,1654521915.985
1344,2022-06-06 16:44:40,c030ef,50.127589,-117.266285,204.33208,69.049012,0.0,ACA204,0.0,0.0,0.0,NaN,6393.18,6423.66,1654533879.781,1654533879.781
1345,2022-06-06 19:12:20,c030ef,50.107944,-120.475555,192.507254,252.011081,0.0,ACA211,0.0,0.0,0.0,NaN,6126.48,6153.15,1654542739.114,1654542739.114
1346,2022-06-06 22:09:35,c030ef,50.202278,-116.982856,185.14553,70.144829,-0.32512,ACA212,0.0,0.0,0.0,NaN,6888.48,6949.44,1654553374.596,1654553374.596
1347,2022-06-06 02:27:40,c03487,45.718068,-112.482896,224.314692,260.266618,0.0,SWG528,0.0,0.0,0.0,NaN,10972.8,11384.28,1654482459.196,1654482459.752
1348,2022-06-06 17:58:50,c03487,39.198807,-98.187262,239.217013,128.063387,0.0,SWG674,0.0,0.0,0.0,1742.0,10668.0,11056.62,1654538329.629,1654538329.955
1349,2022-06-06 03:47:45,c03488,50.352648,-102.969596,221.940705,271.665851,0.0,SWG807,0.0,0.0,0.0,2244.0,11582.4,11605.26,1654487264.888,1654487264.888
1350,2022-06-06 09:53:45,c03488,46.758316,-96.874326,248.755086,97.404276,0.0,SWG808,0.0,0.0,0.0,3731.0,11277.6,11407.14,1654509224.5225,1654509224.7235
1351,2022-06-06 05:34:05,c035f6,47.696594,-97.157009,217.728965,282.132557,0.0,DAT122,0.0,0.0,0.0,564.0,12192.0,12313.92,1654493644.632,1654493644.632
1352,2022-06-06 08:20:50,c0360e,47.856166,-98.212985,239.376271,95.115463,0.0,WJA724,0.0,0.0,0.0,2645.0,10668.0,10759.44,1654503741.925,1654503648.022
1353,2022-06-06 17:52:25,c038a7,49.121119,-99.096734,257.754926,98.114218,0.0,ACA104,0.0,0.0,0.0,2636.0,11879.58,11910.06,1654537944.889,1654537944.889
1354,2022-06-06 08:15:55,c038a7,49.545916,-100.556451,238.027518,271.718974,-0.32512,ACA131,0.0,0.0,0.0,6322.0,11582.4,11635.74,1654503246.904,1654503246.904
1355,2022-06-06 15:53:00,c03bfb,49.712966,-102.334493,213.321262,273.89734,0.0,WJA705,0.0,0.0,0.0,505.0,11590.02,11662.41,1654530803.2585,1654530550.304
1356,2022-06-06 03:24:20,c03c04,49.985275,-120.127114,203.995696,251.802463,-0.32512,WJA127,0.0,0.0,0.0,NaN,8122.92,8138.16,1654485856.135,1654485856.135
1357,2022-06-06 06:06:50,c03c04,50.272339,-116.821602,200.780843,72.968649,-0.32512,WJA130,0.0,0.0,0.0,NaN,7962.9,7947.66,1654495609.825,1654495609.825
1358,2022-06-06 13:50:10,c03cf4,49.703476,-101.983554,215.999102,271.849663,0.0,ACA101,0.0,0.0,0.0,553.0,10972.8,10995.66,1654523351.629,1654523351.629
1359,2022-06-06 19:27:20,c03cf4,49.270477,-101.599261,233.483344,95.648247,0.0,ACA110,0.0,0.0,0.0,7020.0,10660.38,10713.72,1654543604.582,1654543639.815
1360,2022-06-06 03:24:20,c0440e,44.255951,-78.303353,177.768106,239.840702,-0.32512,ACA429,0.0,0.0,0.0,6527.0,3185.16,5619.75,1654485859.894,1654485859.984
1361,2022-06-06 15:13:15,c045f1,50.333071,-116.392278,180.499093,68.855102,-0.32512,WJA102,0.0,0.0,0.0,NaN,5924.55,5958.84,1654528394.7535,1654528394.823
1362,2022-06-06 04:34:45,c045f1,49.320368,-98.773916,212.78961,276.101087,0.0,WJA727,0.0,0.0,0.0,2257.0,11277.6,11330.94,1654490084.472,1654490084.736
1363,2022-06-06 18:21:40,c04768,44.392912,-77.40169,186.935104,96.645278,0.0,HRT556,0.0,0.0,0.0,6525.0,5547.36,6675.12,1654539699.618,1654539699.921
1364,2022-06-06 11:34:00,c049e9,44.461945,-77.812565,175.178141,239.755168,0.0,SWG9521,0.0,0.0,0.0,6256.0,7040.88,8442.96,1654515239.781,1654515239.951
1365,2022-06-06 19:43:40,c04e20,44.624742,-77.417707,196.639448,240.16973,-0.32512,CGDPF,0.0,0.0,0.0,676.0,6995.16,7147.56,1654544619.612,1654544619.96
1366,2022-06-06 16:24:25,c04fbb,49.702217,-104.52707,232.924996,274.523868,0.0,ACA105,0.0,0.0,0.0,6321.0,12192.0,12245.34,1654532664.549,1654532664.549
1367,2022-06-06 10:00:20,c04fbb,46.340332,-95.246521,258.747918,97.791212,0.0,ACA182,0.0,0.0,0.0,7043.0,11887.2,12031.98,1654509628.925,1654509619.796
1368,2022-06-06 19:22:50,c04ff7,50.20752,-116.874366,220.274564,70.948991,0.0,ACA210,0.0,0.0,0.0,NaN,6301.74,6370.32,1654543369.411,1654543369.971
1369,2022-06-06 21:49:05,c04ff7,50.032155,-119.923497,193.761852,251.186545,0.0,ACA217,0.0,0.0,0.0,NaN,6286.5,6385.56,1654552141.448,1654552142.7315
1370,2022-06-06 16:20:40,c05004,46.466582,-95.725388,246.302657,99.313599,0.0,ACA102,0.0,0.0,0.0,7004.0,11277.6,11407.14,1654532439.716,1654532439.877
1371,2022-06-06 05:15:55,c05004,49.492733,-103.73716,217.035016,273.374382,0.0,ACA189,0.0,0.0,0.0,4154.0,11582.4,11635.74,1654492552.2285,1654492552.2285
1372,2022-06-06 21:48:30,c051c6,49.0763,-99.956866,228.780136,98.180972,0.0,TSC931,0.0,0.0,0.0,2603.0,10660.38,10713.72,1654552109.655,1654552109.782
1373,2022-06-06 04:35:20,c051c6,49.527969,-100.519626,199.883176,273.99422,0.0,TSC932,0.0,0.0,0.0,2265.0,10363.2,10454.64,1654490119.816,1654490119.816
1374,2022-06-06 12:32:30,c051da,44.501565,-77.716347,181.074057,240.002716,0.0,TSC012,0.0,0.0,0.0,6224.0,7223.76,8450.58,1654518749.806,1654518749.985
1375,2022-06-06 00:53:20,c053f6,44.346453,-78.089681,144.975577,239.743563,-0.32512,ACA895,0.0,0.0,0.0,6567.0,3276.6,5143.5,1654476799.941,1654476799.941
1376,2022-06-06 19:45:35,c05840,44.329158,-78.130659,172.597751,239.516231,-0.32512,ACA415,0.0,0.0,0.0,6570.0,4724.4,6446.52,1654544734.7085,1654544734.954
1377,2022-06-06 04:46:45,c058bf,50.652326,-102.369863,246.946517,271.080924,-0.32512,ACA123,0.0,0.0,0.0,544.0,12184.38,12268.2,1654490729.451,1654490730.62
1378,2022-06-06 14:57:20,c058bf,44.559849,-77.575937,189.791493,240.032179,0.0,ACA405,0.0,0.0,0.0,1050.0,5806.44,6709.41,1654527439.507,1654527439.906
1379,2022-06-06 11:45:40,c05bcb,44.443701,-77.856557,189.198628,239.596576,0.0,ACA401,0.0,0.0,0.0,6275.0,4655.82,5314.95,1654515939.928,1654515939.99
1380,2022-06-06 22:43:05,c05c71,44.119171,-78.539152,178.227192,239.722975,-0.32512,CGJAE,0.0,0.0,0.0,6267.0,5703.57,7105.65,1654555379.863,1654555384.9505
